Dataset Name,Image Name,Source Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Developmental Stage],Protocol REF,Experimental Condition [Antibody 1],Antibody Identifier 1,Comment [Antibody 1],Experimental Condition [Antibody 2],Antibody Identifier 2,Comment [Antibody 2],Experimental Condition [Antibody 3],Antibody Identifier 3,Comment [Antibody 3],Comment [Probe 1],Comment [Probe 2],Comment [Probe 3],Comment [Gene Identifier 1],Comment [Gene Symbol 1],Comment [Gene Identifier 2],Comment [Gene Symbol 2],Comment [Gene Identifier 3],Comment [Gene Symbol 3],Comment [Image File Path],Channels,Visualisation Method,Expression Pattern Description
Neural_markers_10PCW,10pcw_13341_CALR_GAD67-Stitching-10X.czi,Fetus 13341,Homo sapiens,NCBITaxon,9606,10PCW,Immunofluorescence,Calretinin,NM_001740,Merck MAB1568,GAD67,NM_000817,Millipore MAB5406,,,,,,,ENSG00000104327,CALB2,ENSG00000128683,GAD67,,,Neural_markers_10PCW\10pcw_13341_CALR_GAD67-Stitching-10X.czi,1-DAPI; 2-GAD67; 3-CALB2,,"CALB2 (red): cortex, olfactory bulb, septum, LGE, basal ganglia; GAD1; septum, LGE"
Neural_markers_10PCW,10pcw_13341_CALB_CAD6-Stitching-27.czi,Fetus 13341,Homo sapiens,NCBITaxon,9606,10PCW,Immunofluorescence,Calbindin,NM_004929,Swant CB38,CDH6,ENSG00000113361,Abcam ab197845,,,,,,,ENSG00000104327,CALB1,ENSG00000113361,CDH6,,,Neural_markers_10PCW\10pcw_13341_CALB_CAD6-Stitching-27.czi,1-DAPI; 2-CAD6; 3-CALB1,,"CALB1 (red): cortex, choroid plexus, thalamus, hypothalamus, CGE, basal ganglia; CDH6 (green): cortex, basal ganglia, hypothalamus"
Neural_markers_10PCW,10pcw_13341_ASCL1_DLX2_Stitching-10X.czi,Fetus 13341,Homo sapiens,NCBITaxon,9606,10PCW,Immunofluorescence,ASCL1,NM_004316,Santa Cruz Sc-374104,DLX2,NM_004405,Santa Cruz Sc-393879,,,,,,,ENSG00000104327,ASCL1,ENSG00000115844,DLX2,,,Neural_markers_10PCW\10pcw_13341_ASCL1_DLX2_Stitching-10X.czi,1-DAPI; 2-DLX2; 3-ASCL1,,"ASCL1 (red): cortex, LGE, septum; DLX2 (green): LGE, CGE, basal ganglia"
Neural_markers_10PCW,10pcw_13341_ASCL1_DLX2_Stitching-CMS_10X.czi,Fetus 13341,Homo sapiens,NCBITaxon,9606,10PCW,Immunofluorescence,ASCL1,NM_004316,Santa Cruz Sc-374104,DLX2,NM_004405,Santa Cruz Sc-393879,,,,,,,ENSG00000139352,ASCL1,ENSG00000115844,DLX2,,,Neural_markers_10PCW\10pcw_13341_ASCL1_DLX2_Stitching-CMS_10X.czi,1-DAPI; 2-DLX2; 3-ASCL1,,"ASCL1 (red): cortex, septum, olfactory bulb, LGE; DLX2 (green): LGE, septum, olfactory bulb, basal ganglia"
Neural_markers_10PCW,10pcw_13341_ASCL1_GAD67-Stitching-10X.czi,Fetus 13341,Homo sapiens,NCBITaxon,9606,10PCW,Immunofluorescence,ASCL1,NM_004316,Santa Cruz Sc-374104,GAD67,NM_000817,Millipore MAB5406,,,,,,,ENSG00000139352,ASCL1,ENSG00000128683,GAD67,,,Neural_markers_10PCW\10pcw_13341_ASCL1_GAD67-Stitching-10X.czi,1-DAPI; 2-GAD67; 3-ASCL1,,"ASCL1 (red): cortex, LGE, septum; GAD1; septum "
Neural_markers_CS19,CS19_12769_SP8_CALR_stitching_10X.czi,Embryo 12769,Homo sapiens,NCBITaxon,9606,CS19,Immunofluorescence,SP8,NM_182700,Santa Cruz sc-104661,Calretinin,NM_001740,Merck MAB1568,,,,,,,ENSG00000164651,SP8,ENSG00000172137,CALB2,,,Neural_markers_CS19\CS19_12769_SP8_CALR_stitching_10X.czi,1-DAPI; 2-CALB2; 3-SP8,,"SP8 (red): pallium, hypothalamus, LGE; CALB2 (green): LGE"
Neural_markers_CS19,CS19_12769_SP8_SCGN_stitching WITH MGE_10X.czi,Embryo 12769,Homo sapiens,NCBITaxon,9606,CS19,Immunofluorescence,SP8,NM_182700,Santa Cruz sc-104661,SCGN ,NM_006998,Atlas Antibodies HPA006641,,,,,,,ENSG00000164651,SP8,ENSG00000079689,SCGN ,,,Neural_markers_CS19\CS19_12769_SP8_SCGN_stitching WITH MGE_10X.czi,1-DAPI; 2-SCGN ; 3-SP8,,"SP8 (red): pallium, hypothalamus, LGE; SCGN (green): LGE, MGE, hypothalamus"
Neural_markers_CS19,CS19_12769_SP8_SCGN_stitching_10X.czi,Embryo 12769,Homo sapiens,NCBITaxon,9606,CS19,Immunofluorescence,SP8,NM_182700,Santa Cruz sc-104661,SCGN ,NM_006998,Atlas Antibodies HPA006641,,,,,,,ENSG00000164651,SP8,ENSG00000079689,SCGN ,,,Neural_markers_CS19\CS19_12769_SP8_SCGN_stitching_10X.czi,1-DAPI; 2-SCGN ; 3-SP8,,"SP8 (red): pallium, hypothalamus, LGE; SCGN (green): LGE, MGE, hypothalamus"
Neural_markers_CS19,CS19_12769_OLIG2_PAX6_STITCHING_10X.czi,Embryo 12769,Homo sapiens,NCBITaxon,9606,CS19,Immunofluorescence,OLIG2,NM_005806,Millipore AB9610,PAX6,NM_001604,Covance PRB-278P,,,,,,,ENSG00000205927,OLIG2,ENSG00000007372,PAX6,,,Neural_markers_CS19\CS19_12769_OLIG2_PAX6_STITCHING_10X.czi,1-DAPI; 2-PAX6; 3-OLIG2,,"OLIG2 (red): MGE, hypothalamus; PAX6 (green): pallium, LGE,optic stalk, eyelid, pituitary"
Neural_markers_CS19,CS19_12769_NKX2.2_COUPTFI_STITCHING_10X.czi,Embryo 12769,Homo sapiens,NCBITaxon,9606,CS19,Immunofluorescence,NKX2-2,NM_002509,Santa Cruz Sc-398951,COUPTFI ,NM_005654,Abcam ab41858,,,,,,,ENSG00000125820,NKX2-2,ENSG00000175745,NR2F1 ,,,Neural_markers_CS19\CS19_12769_NKX2.2_COUPTFI_STITCHING_10X.czi,1-DAPI; 2-NR2F1 ; 3-NKX2-2,,"NKX2-2 (red): hypothalamus; NR2F1 (green): pallium, LGE"
Neural_markers_CS19,CS19_12769_NKX2.2_NKX2.1_STITCHING_10X.czi,Embryo 12769,Homo sapiens,NCBITaxon,9606,CS19,Immunofluorescence,NKX2-2,NM_002509,Santa Cruz Sc-398951,NKX2-1,NM_003317,Dako M3575,,,,,,,ENSG00000125820,NKX2-2,ENSG00000136352,NKX2-1,,,Neural_markers_CS19\CS19_12769_NKX2.2_NKX2.1_STITCHING_10X.czi,1-DAPI; 2-NKX2-1; 3-NKX2-2,,"NKX2-2 (red): hypothalamus; NKX2-1 (green): LGE, hypothalamus"
Neural_markers_CS19,CS19_12769_NKX2.2_OLIG2_STITCHING_10X.czi,Embryo 12769,Homo sapiens,NCBITaxon,9606,CS19,Immunofluorescence,NKX2-2,NM_002509,Santa Cruz Sc-398951,OLIG2,NM_005806,Millipore AB9610,,,,,,,ENSG00000125820,NKX2-2,ENSG00000205927,OLIG2,,,Neural_markers_CS19\CS19_12769_NKX2.2_OLIG2_STITCHING_10X.czi,1-DAPI; 2-OLIG2; 3-NKX2-2,,"NKX2-2 (red): hypothalamus; OLIG2 (green): MGE, hypothalamus"
Neural_markers_CS19,CS19_12769_DLX2_COUP-TFII_Stitching_10X.czi,Embryo 12769,Homo sapiens,NCBITaxon,9606,CS19,Immunofluorescence,DLX2,NM_004405,Santa Cruz Sc-393879,COUPTFII,NM_021005.4,R&D Systems PP-H7147-00,,,,,,,ENSG00000115844,DLX2,ENSG00000185551,NR2F2,,,Neural_markers_CS19\CS19_12769_DLX2_COUP-TFII_Stitching_10X.czi,1-DAPI; 2-NR2F2; 3-DLX2,,"DLX2 (red): LGE, MGE, hypothalamus; NR2F2 (green): LGE, hypothalamus"
Neural_markers_CS19,CS19_12769_DLX2_LHX6_Stitching_10X.czi,Embryo 12769,Homo sapiens,NCBITaxon,9606,CS19,Immunofluorescence,DLX2,NM_004405,Santa Cruz Sc-393879,LHX6,NM_014368,Santa Cruz Sc-271433,,,,,,,ENSG00000115844,DLX2,ENSG00000106852,LHX6,,,Neural_markers_CS19\CS19_12769_DLX2_LHX6_Stitching_10X.czi,1-DAPI; 2-LHX6; 3-DLX2,,"DLX2 (red): LGE, MGE, hypothalamus; LHX6 (green): MGE, hypothalamus"
Neural_markers_CS19,CS19_12769_DLX2_NKX2.1_10XStitching-67.czi,Embryo 12769,Homo sapiens,NCBITaxon,9606,CS19,Immunofluorescence,DLX2,NM_004405,Santa Cruz Sc-393879,NKX2-1,NM_003317,Dako M3575,,,,,,,ENSG00000115844,DLX2,ENSG00000136352,NKX2-1,,,Neural_markers_CS19\CS19_12769_DLX2_NKX2.1_10XStitching-67.czi,1-DAPI; 2-NKX2-1; 3-DLX2,,"DLX2 (red): LGE, MGE, hypothalamus; NKX2-1 (green): MGE, hypothalamus"
Neural_markers_CS19,CS19_12769_DLX2_OLIG2_Stitching_10X.czi,Embryo 12769,Homo sapiens,NCBITaxon,9606,CS19,Immunofluorescence,DLX2,NM_004405,Santa Cruz Sc-393879,OLIG2,NM_005806,Millipore AB9610,,,,,,,ENSG00000115844,DLX2,ENSG00000205927,OLIG2,,,Neural_markers_CS19\CS19_12769_DLX2_OLIG2_Stitching_10X.czi,1-DAPI; 2-OLIG2; 3-DLX2,,"DLX2 (red): LGE, MGE, hypothalamus; OLIG2 (green): MGE, hypothalamus"
Neural_markers_CS19,CS19_12769_COUP-TFII_NKX2.1_STITCHING_10X.czi,Embryo 12769,Homo sapiens,NCBITaxon,9606,CS19,Immunofluorescence,COUPTFII,NM_021005.4,R&D Systems PP-H7147-00,NKX2-1,NM_003317,Dako M3575,,,,,,,ENSG00000185551,NR2F2,ENSG00000136352,NKX2-1,,,Neural_markers_CS19\CS19_12769_COUP-TFII_NKX2.1_STITCHING_10X.czi,1-DAPI; 2-NKX2-1; 3-NR2F2,,"NR2F2 (red): hypothalamus; NKX2-1 (green): LGE, MGE, hypothalamus"
Neural_markers_CS19,CS19_12769_COUP-TFI_NKX2.1_STITCHING_10X.czi,Embryo 12769,Homo sapiens,NCBITaxon,9606,CS19,Immunofluorescence,COUPTFI ,NM_005654,Abcam ab41858,NKX2-1,NM_003317,Dako M3575,,,,,,,ENSG00000175745,NR2F1 ,ENSG00000136352,NKX2-1,,,Neural_markers_CS19\CS19_12769_COUP-TFI_NKX2.1_STITCHING_10X.czi,1-DAPI; 2-NKX2-1; 3-NR2F1 ,,"NR2F1 (red): pallium, hypothalamus; NKX2-1 (green): LGE, MGE, hypothalamus"
Neural_markers_CS19,CS19_12769_CALR_SCGN_stitching_10X.czi,Embryo 12769,Homo sapiens,NCBITaxon,9606,CS19,Immunofluorescence,Calretinin,NM_001740,Merck MAB1568,SCGN ,NM_006998,Atlas Antibodies HPA006641,,,,,,,ENSG00000104327,CALB2,ENSG00000079689,SCGN ,,,Neural_markers_CS19\CS19_12769_CALR_SCGN_stitching_10X.czi,1-DAPI; 2-SCGN ; 3-CALB2,,"CALB2 (red): LGE, hippocampus; SCGN (green): LGE, MGE, hypothalamus"
Neural_markers_CS19,CS19_12769_Calb_NKX2.1_stitching_10X.czi,Embryo 12769,Homo sapiens,NCBITaxon,9606,CS19,Immunofluorescence,Calbindin,NM_004929,Swant CB38,NKX2-1,NM_003317,Dako M3575,,,,,,,ENSG00000104327,CALB1,ENSG00000136352,NKX2-1,,,Neural_markers_CS19\CS19_12769_Calb_NKX2.1_stitching_10X.czi,1-DAPI; 2-NKX2-1; 3-CALB1,,"CALB1 (red): pallium, hypothalamus; NKX2-1 (green): LGE, MGE, hypothalamus"
Neural_markers_CS21,CS21_12128_NKX2.2_NKX2.1_STITCHING_10X.czi,Embryo 12128,Homo sapiens,NCBITaxon,9606,CS21,Immunofluorescence,NKX2-2,NM_002509,Santa Cruz Sc-398951,NKX2-1,NM_003317,Dako M3575,,,,,,,ENSG00000125820,NKX2-2,ENSG00000136352,NKX2-1,,,Neural_markers_CS21\CS21_12128_NKX2.2_NKX2.1_STITCHING_10X.czi,1-DAPI; 2-NKX2-1; 3-NKX2-2,,NKX2-2 (red): hypothalamus; NKX2-1 (green): MGE 
Neural_markers_CS21,CS21_12128_COUPTFII_NKX2.1_STITCHING_10X.czi,Embryo 12128,Homo sapiens,NCBITaxon,9606,CS21,Immunofluorescence,COUPTFII,NM_021005.4,R&D Systems PP-H7147-00,NKX2-1,NM_003317,Dako M3575,,,,,,,ENSG00000185551,NR2F2,ENSG00000136352,NKX2-1,,,Neural_markers_CS21\CS21_12128_COUPTFII_NKX2.1_STITCHING_10X.czi,1-DAPI; 2-NKX2-1; 3-NR2F2,,"NR2F2 (red): LGE, MGE, prethalamus, hypothalamus, choroid plexus; NKX2-1 (green): MGE, hypothalamus"
Neural_markers_CS23,CS23_12602_SP8_CALR-Stitching-10X_P1.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,SP8,NM_182700,Santa Cruz sc-104661,Calretinin,NM_001740,Merck MAB1568,,,,,,,ENSG00000164651,SP8,ENSG00000172137,CALB2,,,Neural_markers_CS23\CS23_12602_SP8_CALR-Stitching-10X_P1.czi,1-DAPI; 2-CALB2; 3-SP8,,"SP8 (red): pallium, LGE, hypothalamus; CALB2 (green): pallium, LGE, MGE, hypothalamus, choroid plexus, optic stalk"
Neural_markers_CS23,CS23_12602_SP8_CALR-Stitching-10X_P2.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,SP8,NM_182700,Santa Cruz sc-104661,Calretinin,NM_001740,Merck MAB1568,,,,,,,ENSG00000164651,SP8,ENSG00000172137,CALB2,,,Neural_markers_CS23\CS23_12602_SP8_CALR-Stitching-10X_P2.czi,1-DAPI; 2-CALB2; 3-SP8,,"SP8 (red): pallium, LGE, hypothalamus; CALB2 (green): pallium, LGE, MGE, hypothalamus, thalamus, choroid plexus, optic stalk"
Neural_markers_CS23,CS23_12602_SP8_CALR-Stitching-10X_P3.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,SP8,NM_182700,Santa Cruz sc-104661,Calretinin,NM_001740,Merck MAB1568,,,,,,,ENSG00000164651,SP8,ENSG00000172137,CALB2,,,Neural_markers_CS23\CS23_12602_SP8_CALR-Stitching-10X_P3.czi,1-DAPI; 2-CALB2; 3-SP8,,"SP8 (red): pallium, LGE, prethalamus, hypothalamus; CALB2 (green): pallium, LGE, MGE, prethalamus, hypothalamus, thalamus, choroid plexus, optic stalk"
Neural_markers_CS23,CS23_12602_SP8_CALR-Stitching-10X_P4.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,SP8,NM_182700,Santa Cruz sc-104661,Calretinin,NM_001740,Merck MAB1568,,,,,,,ENSG00000164651,SP8,ENSG00000172137,CALB2,,,Neural_markers_CS23\CS23_12602_SP8_CALR-Stitching-10X_P4.czi,1-DAPI; 2-CALB2; 3-SP8,,"SP8 (red): pallium, LGE, prethalamus, hypothalamus; CALB2 (green): pallium, LGE, MGE, prethalamus, hypothalamus, thalamus, choroid plexus, optic stalk"
Neural_markers_CS23,CS23_12602_SP8_CALR-Stitching-10X_P5.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,SP8,NM_182700,Santa Cruz sc-104661,Calretinin,NM_001740,Merck MAB1568,,,,,,,ENSG00000164651,SP8,ENSG00000172137,CALB2,,,Neural_markers_CS23\CS23_12602_SP8_CALR-Stitching-10X_P5.czi,1-DAPI; 2-CALB2; 3-SP8,,"SP8 (red): pallium, LGE, prethalamus, hypothalamus; CALB2 (green): pallium, LGE, MGE, prethalamus, hypothalamus, thalamus, choroid plexus"
Neural_markers_CS23,CS23_12004_SCGN_CALB-Stitching-10X.czi,Embryo 12004,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,SCGN,NM_006998,Atlas Antibodies HPA006641,Calbindin,NM_004929,Swant CB38,,,,,,,ENSG00000079689,SCGN,ENSG00000104327,CALB1,,,Neural_markers_CS23\CS23_12004_SCGN_CALB-Stitching-10X.czi,1-DAPI; 2-CALB1; 3-SCGN,,"SCGN (red): LGE, MGE, CGE, septum, prethalamus, thalamus; CALB1 (green): pallium, septum, LGE, MGE, CGE, prethalamus, thalamus, pretectum, midbrain"
Neural_markers_CS23,CS23_12004_SCGN_CALR-Stitching-07.czi,Embryo 12004,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,SCGN,NM_006998,Atlas Antibodies HPA006641,Calretinin,NM_001740,Merck MAB1568,,,,,,,ENSG00000079689,SCGN,ENSG00000172137,CALB2,,,Neural_markers_CS23\CS23_12004_SCGN_CALR-Stitching-07.czi,1-DAPI; 2-CALB2; 3-SCGN,,"SCGN (red): LGE, MGE, CGE, septum, prethalamus, thalamus; CALB2 (green): pallium, LGE, MGE, CGE, prethalamus, thalamus, pretectum"
Neural_markers_CS23,CS23_12602_SCGN_CAD6-Stitching-10X.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,SCGN,NM_006998,Atlas Antibodies HPA006641,CDH6,ENSG00000113361,Abcam ab197845,,,,,,,ENSG00000079689,SCGN,ENSG00000113361,CDH6,,,Neural_markers_CS23\CS23_12602_SCGN_CAD6-Stitching-10X.czi,1-DAPI; 2-CAD6; 3-SCGN,,"SCGN (red): pallium, LGE, MGE, internal capsule, hypothalamus, thalamus; CDH6 (green): hypothalamus, thalamus, pallium, LGE, MGE, choroid plexus"
Neural_markers_CS23,CS23_12602_scgn_calb-Stitching-10x.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,SCGN,NM_006998,Atlas Antibodies HPA006641,Calbindin,NM_004929,Swant CB38,,,,,,,ENSG00000079689,SCGN,ENSG00000104327,CALB1,,,Neural_markers_CS23\CS23_12602_scgn_calb-Stitching-10x.czi,1-DAPI; 2-CALB1; 3-SCGN,,"SCGN (red): pallium, LGE, MGE, internal capsule, thalamus; CALB1 (green): pallium, hypothalamus, choroid plexus"
Neural_markers_CS23,CS23_12602_SCGN_CALB-Stitching-10X_P2.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,SCGN,NM_006998,Atlas Antibodies HPA006641,Calbindin,NM_004929,Swant CB38,,,,,,,ENSG00000079689,SCGN,ENSG00000104327,CALB1,,,Neural_markers_CS23\CS23_12602_SCGN_CALB-Stitching-10X_P2.czi,1-DAPI; 2-CALB1; 3-SCGN,,"SCGN (red): pallium, LGE, MGE, internal capsule, thalamus; CALB1 (green): pallium, internal capsule, hypothalamus, thalamus, choroid plexus"
Neural_markers_CS23,CS23_12602_SCGN_CALB-Stitching-10X_P3.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,SCGN,NM_006998,Atlas Antibodies HPA006641,Calbindin,NM_004929,Swant CB38,,,,,,,ENSG00000079689,SCGN,ENSG00000104327,CALB1,,,Neural_markers_CS23\CS23_12602_SCGN_CALB-Stitching-10X_P3.czi,1-DAPI; 2-CALB1; 3-SCGN,,"SCGN (red): pallium, LGE, MGE, internal capsule, hypothalamus, thalamus; CALB1 (green): pallium, LGE, MGE, internal capsule, hypothalamus, thalamus, choroid plexus"
Neural_markers_CS23,CS23_12602_SCGN_CALB-Stitching-10X_P4.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,SCGN,NM_006998,Atlas Antibodies HPA006641,Calbindin,NM_004929,Swant CB38,,,,,,,ENSG00000079689,SCGN,ENSG00000104327,CALB1,,,Neural_markers_CS23\CS23_12602_SCGN_CALB-Stitching-10X_P4.czi,1-DAPI; 2-CALB1; 3-SCGN,,"SCGN (red): pallium, LGE, MGE, internal capsule, hypothalamus, thalamus; CALB1 (green): pallium, LGE, MGE, internal capsule, hypothalamus, thalamus, choroid plexus"
Neural_markers_CS23,CS23_12602_SCGN_CALB-Stitching-10X_P5.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,SCGN,NM_006998,Atlas Antibodies HPA006641,Calbindin,NM_004929,Swant CB38,,,,,,,ENSG00000079689,SCGN,ENSG00000104327,CALB1,,,Neural_markers_CS23\CS23_12602_SCGN_CALB-Stitching-10X_P5.czi,1-DAPI; 2-CALB1; 3-SCGN,,"SCGN (red): pallium, LGE, MGE, internal capsule, hypothalamus, thalamus; CALB1 (green): pallium, LGE, MGE, internal capsule, hypothalamus, thalamus, choroid plexus"
Neural_markers_CS23,CS23_12602_SCGN_KI67_slide 151-Stitching-10x.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,SCGN,NM_006998,Atlas Antibodies HPA006641,KI67,NM_002417,Dako M7240,,,,,,,ENSG00000079689,SCGN,ENSG00000148773,MKI67,,,Neural_markers_CS23\CS23_12602_SCGN_KI67_slide 151-Stitching-10x.czi,1-DAPI; 2-KI67; 3-SCGN,,"SCGN (red): pallium, LGE, MGE, internal capsule, hypothalamus, thalamus; MKI67 (green): All proliferating cells; pallium, subpallium, hypothalamus, thalamus"
Neural_markers_CS23,CS23_12602_SCGN_PAX6-Stitching-10X.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,SCGN,NM_006998,Atlas Antibodies HPA006641,PAX6,NM_001604,Covance PRB-278P,,,,,,,ENSG00000079689,SCGN,ENSG00000007372,PAX6,,,Neural_markers_CS23\CS23_12602_SCGN_PAX6-Stitching-10X.czi,1-DAPI; 2-PAX6; 3-SCGN,,"SCGN (red): pallium, LGE, MGE, internal capsule, thalamus; PAX6 (green): pallium, LGE, thalamus, prethalamus, pituitary"
Neural_markers_CS23,CS23_12780_scgn_calb-Stitching_10x.czi,Embryo 12780,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,SCGN,NM_006998,Atlas Antibodies HPA006641,Calbindin,NM_004929,Swant CB38,,,,,,,ENSG00000079689,SCGN,ENSG00000104327,CALB1,,,Neural_markers_CS23\CS23_12780_scgn_calb-Stitching_10x.czi,1-DAPI; 2-CALB1; 3-SCGN,,"SCGN (red): pallium, LGE, MGE, thalamus; CALB1 (green): pallium, thalamus, prethalamus, choroid plexus, optic stalk"
Neural_markers_CS23,CS23_12780_SCGN_CALB_Stitching-10X.czi,Embryo 12780,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,SCGN,NM_006998,Atlas Antibodies HPA006641,Calbindin,NM_004929,Swant CB38,,,,,,,ENSG00000079689,SCGN,ENSG00000104327,CALB1,,,Neural_markers_CS23\CS23_12780_SCGN_CALB_Stitching-10X.czi,1-DAPI; 2-CALB1; 3-SCGN,,"SCGN (red): pallium, LGE, MGE, thalamus; CALB1 (green): pallium, thalamus, prethalamus, choroid plexus, optic stalk, LGE, MGE"
Neural_markers_CS23,CS23_12780_SCGN_CALR-Stitching-10X.czi,Embryo 12780,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,SCGN,NM_006998,Atlas Antibodies HPA006641,Calretinin,NM_001740,Merck MAB1568,,,,,,,ENSG00000079689,SCGN,ENSG00000172137,CALB2,,,Neural_markers_CS23\CS23_12780_SCGN_CALR-Stitching-10X.czi,1-DAPI; 2-CALB2; 3-SCGN,,"SCGN (red): pallium, LGE, MGE, thalamus; CALB2 (green): pallium, prethalamus, LGE, MGE, optic stalk, choroid plexus"
Neural_markers_CS23,CS23_12780_SCGN_GAP43_Stitching-10X.czi,Embryo 12780,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,SCGN,NM_006998,Atlas Antibodies HPA006641,GAP43,NM_002045.4,Santa Cruz Sc-17790,,,,,,,ENSG00000079689,SCGN,ENSG00000172020,GAP43,,,Neural_markers_CS23\CS23_12780_SCGN_GAP43_Stitching-10X.czi,1-DAPI; 2-GAP43; 3-SCGN,,"SCGN (red): pallium, LGE, MGE, thalamus; GAP43 (green): pallium, thalamus, prethalamus, choroid plexus, optic stalk, LGE, MGE, hypothalamus"
Neural_markers_CS23,CS23_12602_ROBO1_CALB-Stitching-10X.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,ROBO1,NM_002941,Abcam Ab 7279,Calbindin,NM_004929,Swant CB38,,,,,,,ENSG00000169855,ROBO1,ENSG00000104327,CALB1,,,Neural_markers_CS23\CS23_12602_ROBO1_CALB-Stitching-10X.czi,1-DAPI; 2-CALB1; 3-ROBO1,,"ROBO1 (red): pallium, hypothalamus, thalamus; CALB1 (green): pallium, internal capsule, choroid plexus, thalamus"
Neural_markers_CS23,CS23_12602_ROBO1_CALR_slide 133-Stitching-10x.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,ROBO1,NM_002941,Abcam Ab 7279,Calretinin,NM_001740,Merck MAB1568,,,,,,,ENSG00000169855,ROBO1,ENSG00000172137,CALB2,,,Neural_markers_CS23\CS23_12602_ROBO1_CALR_slide 133-Stitching-10x.czi,1-DAPI; 2-CALB2; 3-ROBO1,,"ROBO1 (red): pallium, hypothalamus, thalamus, MGE, LGE; CALB2 (green): pallium, thalamus, prethalamus, hypothalamus, MGE, LGE"
Neural_markers_CS23,CS23_12602_ROBO1_GAP43-Stitching-10X.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,ROBO1,NM_002941,Abcam Ab 7279,GAP43,NM_002045.4,Santa Cruz Sc-17790,,,,,,,ENSG00000169855,ROBO1,ENSG00000172020,GAP43,,,Neural_markers_CS23\CS23_12602_ROBO1_GAP43-Stitching-10X.czi,1-DAPI; 2-GAP43; 3-ROBO1,,"ROBO1 (red): pallium, hypothalamus, thalamus, MGE, LGE; GAP43 (green): pallium, thalamus, hypothalamus, LGE, MGE"
Neural_markers_CS23,CS23_12602_ROBO1_SCGN-Stitching-10X.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,ROBO1,NM_002941,Abcam Ab 7279,SCGN,NM_006998,Atlas Antibodies HPA006641,,,,,,,ENSG00000169855,ROBO1,ENSG00000079689,SCGN,,,Neural_markers_CS23\CS23_12602_ROBO1_SCGN-Stitching-10X.czi,1-DAPI; 2-SCGN; 3-ROBO1,,"ROBO1 (red): pallium, hypothalamus, thalamus, MGE, LGE; SCGN (green): pallium, LGE, MGE, internal capsule, hypothalamus, thalamus"
Neural_markers_CS23,CS23_12602_OTX2_DAPI_slide 133-Stitching-10x.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,OTX2,NM_021728,Santa Cruz Sc-514195, ,,,,,,,,,ENSG00000165588,OTX2,, ,,,Neural_markers_CS23\CS23_12602_OTX2_DAPI_slide 133-Stitching-10x.czi,1-DAPI; 2-OTX2,,"OTX2 (red): pallium, thalamus, choroid plexus"
Neural_markers_CS23,CS23_12602_OTX2_FOXP2-Stitching-10X_P3.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,OTX2,NM_021728,Santa Cruz Sc-514195,FOXP2,NM_014491,Santa Cruz Sc-517261,,,,,,,ENSG00000165588,OTX2,ENSG00000128573,FOXP2,,,Neural_markers_CS23\CS23_12602_OTX2_FOXP2-Stitching-10X_P3.czi,1-DAPI; 2-FOXP2; 3-OTX2,,"OTX2 (red): pallium, thalamus, choroid plexus, MGE, LGE; FOXP2 (green): LGE, MGE, thalamus, hypothalamus"
